shipment_id,cost_type,calc_method,rate_ref,cost_amount,currency,load_date,update_date
S004480,Fuel,index,DOE 3.94,116.04,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S004481,Base,per-mile,RPM 1.80,916.68,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S004481,Fuel,index,DOE 3.84,90.36,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S004482,Base,per-mile,RPM 2.34,2507.8,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S004482,Fuel,index,DOE 3.87,204.79,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S004483,Base,per-mile,RPM 2.54,605.31,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S004483,Fuel,index,DOE 4.08,49.76,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S004484,Base,per-mile,RPM 1.87,2738.02,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S004484,Fuel,index,DOE 3.94,245.71,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S004485,Base,per-mile,RPM 1.75,1063.89,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S004485,Fuel,index,DOE 3.89,109.36,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S004486,Accessorial: TONU,flat,TONU,148.1,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S004487,Base,per-mile,RPM 2.41,1754.22,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S004487,Fuel,index,DOE 3.84,124.74,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S004488,Base,per-mile,RPM 2.48,978.69,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S004488,Fuel,index,DOE 3.94,72.11,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S004489,Base,per-mile,RPM 1.92,281.98,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S004489,Fuel,index,DOE 3.89,29.37,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S004490,Base,per-mile,RPM 2.20,1528.63,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S004490,Fuel,index,DOE 3.98,127.9,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S004491,Base,per-mile,RPM 1.62,1080.87,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S004491,Fuel,index,DOE 3.86,113.49,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S004492,Base,per-mile,RPM 2.58,792.48,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S004492,Fuel,index,DOE 3.90,54.03,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S004493,Base,per-mile,RPM 2.12,3117.14,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S004493,Fuel,index,DOE 3.83,244.91,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S004494,Accessorial: TONU,flat,TONU,146.22,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S004495,Base,per-mile,RPM 1.74,1080.07,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S004495,Fuel,index,DOE 3.77,112.45,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S004496,Base,per-mile,RPM 2.34,2825.23,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S004496,Fuel,index,DOE 3.85,204.88,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S004497,Base,per-mile,RPM 2.49,743.09,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S004497,Fuel,index,DOE 3.82,51.71,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S004498,Base,per-mile,RPM 2.15,884.34,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S004498,Fuel,index,DOE 3.94,77.86,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S004499,Base,per-mile,RPM 1.79,1423.08,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S004499,Fuel,index,DOE 3.86,125.88,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S004500,Base,per-mile,RPM 2.34,1477.24,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S004500,Fuel,index,DOE 3.94,109.4,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S004501,Base,per-mile,RPM 2.10,1124.08,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S004501,Fuel,index,DOE 3.87,94.64,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S004502,Base,per-mile,RPM 1.72,939.52,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S004502,Fuel,index,DOE 3.89,108.5,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S004503,Accessorial: Layover,flat,LAYOVER,154.87,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S004503,Base,per-mile,RPM 1.75,2435.53,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S004503,Fuel,index,DOE 3.85,240.32,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S004504,Base,per-mile,RPM 2.41,2820.96,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S004504,Fuel,index,DOE 3.85,175.41,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S004505,Base,per-mile,RPM 2.28,1234.77,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S004505,Fuel,index,DOE 3.85,88.59,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S004506,Accessorial: Lumper,flat,LUMPER,179.21,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S004506,Base,per-mile,RPM 1.92,764.14,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S004506,Fuel,index,DOE 3.87,72.37,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S004507,Accessorial: TONU,flat,TONU,175.93,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S004508,Base,per-mile,RPM 1.77,1039.58,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S004508,Fuel,index,DOE 3.92,91.55,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S004509,Base,per-mile,RPM 2.26,4330.54,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S004509,Fuel,index,DOE 3.87,290.72,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S004510,Base,per-mile,RPM 2.39,1761.03,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S004510,Fuel,index,DOE 3.83,145.68,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S004511,Base,per-mile,RPM 1.95,315.13,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S004511,Fuel,index,DOE 3.85,28.69,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S004512,Base,per-mile,RPM 2.12,1730.58,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S004512,Fuel,index,DOE 3.94,159.25,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S004513,Accessorial: Detention,flat,DETENTION,316.66,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S004513,Base,per-mile,RPM 2.65,590.85,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S004513,Fuel,index,DOE 4.08,52.13,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S004514,Base,per-mile,RPM 1.97,744.0,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S004514,Fuel,index,DOE 3.94,59.86,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S004515,Base,per-mile,RPM 2.26,1290.74,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S004515,Fuel,index,DOE 3.94,103.95,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S004516,Base,per-mile,RPM 1.85,1248.84,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S004516,Fuel,index,DOE 3.84,136.13,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S004517,Base,per-mile,RPM 2.37,1701.69,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S004517,Fuel,index,DOE 3.98,130.46,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S004518,Base,per-mile,RPM 2.10,514.09,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S004518,Fuel,index,DOE 3.90,48.19,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S004519,Base,per-mile,RPM 1.94,1292.26,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S004519,Fuel,index,DOE 3.85,116.12,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S004520,Base,per-mile,RPM 2.12,1143.43,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S004520,Fuel,index,DOE 3.94,87.01,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S004521,Base,per-mile,RPM 2.19,1664.64,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S004521,Fuel,index,DOE 3.92,123.58,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S004522,Base,per-mile,RPM 2.14,1029.29,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S004522,Fuel,index,DOE 3.92,85.59,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S004523,Base,per-mile,RPM 2.19,2012.88,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S004523,Fuel,index,DOE 3.90,136.08,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S004524,Base,per-mile,RPM 2.25,875.59,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S004524,Fuel,index,DOE 3.92,69.32,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S004525,Base,per-mile,RPM 2.23,1303.02,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S004525,Fuel,index,DOE 3.85,99.1,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S004526,Base,per-mile,RPM 1.95,3618.48,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S004526,Fuel,index,DOE 3.77,317.0,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S004527,Accessorial: Layover,flat,LAYOVER,103.28,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S004527,Base,per-mile,RPM 2.37,1994.46,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S004527,Fuel,index,DOE 3.89,145.74,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S004528,Base,per-mile,RPM 2.19,623.18,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S004528,Fuel,index,DOE 4.08,48.35,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S004529,Base,per-mile,RPM 2.40,751.49,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S004529,Fuel,index,DOE 3.87,51.62,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S004530,Base,per-mile,RPM 2.58,890.22,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S004530,Fuel,index,DOE 3.92,67.8,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S004531,Base,per-mile,RPM 2.67,1047.6,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S004531,Fuel,index,DOE 4.08,74.99,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S004532,Base,per-mile,RPM 2.18,318.38,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S004532,Fuel,index,DOE 3.85,26.14,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S004533,Accessorial: TONU,flat,TONU,179.04,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S004534,Base,per-mile,RPM 2.14,1245.25,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S004534,Fuel,index,DOE 3.92,93.58,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S004535,Base,per-mile,RPM 2.58,911.53,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S004535,Fuel,index,DOE 3.87,59.78,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S004536,Base,per-mile,RPM 2.67,477.38,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S004536,Fuel,index,DOE 3.85,27.47,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S004537,Base,per-mile,RPM 2.42,963.16,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S004537,Fuel,index,DOE 3.98,70.81,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S004538,Base,per-mile,RPM 2.10,1205.13,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S004538,Fuel,index,DOE 3.87,95.08,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S004539,Base,per-mile,RPM 2.10,2889.9,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S004539,Fuel,index,DOE 3.94,250.54,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S004540,Accessorial: Layover,flat,LAYOVER,225.46,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S004540,Base,per-mile,RPM 1.91,3110.63,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S004540,Fuel,index,DOE 3.87,279.98,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S004541,Base,per-mile,RPM 1.77,1069.25,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S004541,Fuel,index,DOE 3.83,123.65,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S004542,Base,per-mile,RPM 2.27,1831.91,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S004542,Fuel,index,DOE 3.94,144.94,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S004543,Base,per-mile,RPM 1.73,1314.1,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S004543,Fuel,index,DOE 3.94,141.95,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S004544,Base,per-mile,RPM 2.35,2814.05,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S004544,Fuel,index,DOE 3.94,250.62,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S004545,Base,per-mile,RPM 2.12,2141.96,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S004545,Fuel,index,DOE 3.94,159.2,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S004546,Base,per-mile,RPM 1.88,1079.61,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S004546,Fuel,index,DOE 3.92,111.42,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S004547,Base,per-mile,RPM 1.80,3305.47,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S004547,Fuel,index,DOE 3.85,318.72,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S004548,Base,per-mile,RPM 2.39,1047.54,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S004548,Fuel,index,DOE 3.90,82.68,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S004549,Base,per-mile,RPM 2.41,3796.8,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S004549,Fuel,index,DOE 3.90,259.46,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S004550,Accessorial: Lumper,flat,LUMPER,277.48,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S004550,Base,per-mile,RPM 2.10,2742.57,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S004550,Fuel,index,DOE 3.94,251.54,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S004551,Base,per-mile,RPM 2.39,904.15,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S004551,Fuel,index,DOE 3.89,67.06,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S004552,Base,per-mile,RPM 2.19,1839.36,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S004552,Fuel,index,DOE 3.82,152.28,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S004553,Accessorial: Lumper,flat,LUMPER,137.6,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S004553,Base,per-mile,RPM 2.18,1171.1,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S004553,Fuel,index,DOE 3.77,93.64,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S004554,Base,per-mile,RPM 1.88,1099.44,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S004554,Fuel,index,DOE 3.86,94.64,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S004555,Base,per-mile,RPM 2.31,1244.16,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S004555,Fuel,index,DOE 3.92,107.07,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S004556,Base,per-mile,RPM 2.57,1020.07,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S004556,Fuel,index,DOE 3.89,68.78,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S004557,Base,per-mile,RPM 2.21,4010.62,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S004557,Fuel,index,DOE 3.94,359.67,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S004558,Base,per-mile,RPM 1.78,1540.78,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S004558,Fuel,index,DOE 3.94,171.09,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S004559,Base,per-mile,RPM 1.81,1448.29,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S004559,Fuel,index,DOE 3.89,140.62,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S004560,Base,per-mile,RPM 2.15,856.87,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S004560,Fuel,index,DOE 3.85,73.23,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S004561,Base,per-mile,RPM 2.62,437.29,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S004561,Fuel,index,DOE 3.89,34.42,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S004562,Base,per-mile,RPM 2.22,1356.35,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S004562,Fuel,index,DOE 3.87,119.63,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S004563,Base,per-mile,RPM 2.38,1547.32,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S004563,Fuel,index,DOE 3.84,119.86,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S004564,Base,per-mile,RPM 2.17,874.97,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S004564,Fuel,index,DOE 3.77,77.77,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S004565,Base,per-mile,RPM 2.35,3230.81,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S004565,Fuel,index,DOE 3.86,263.73,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S004566,Base,per-mile,RPM 2.17,881.73,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S004566,Fuel,index,DOE 3.90,72.22,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S004567,Base,per-mile,RPM 2.15,2513.03,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S004567,Fuel,index,DOE 3.90,194.19,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S004568,Base,per-mile,RPM 1.76,2854.38,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S004568,Fuel,index,DOE 3.90,284.78,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S004569,Accessorial: Layover,flat,LAYOVER,161.34,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S004569,Base,per-mile,RPM 1.79,825.93,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S004569,Fuel,index,DOE 3.89,74.32,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S004570,Base,per-mile,RPM 1.90,1960.29,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S004570,Fuel,index,DOE 3.85,171.99,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S004571,Base,per-mile,RPM 1.95,705.48,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S004571,Fuel,index,DOE 3.85,64.06,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S004572,Base,per-mile,RPM 2.48,1014.72,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S004572,Fuel,index,DOE 3.92,60.99,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S004573,Accessorial: Layover,flat,LAYOVER,291.28,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S004573,Base,per-mile,RPM 2.14,1632.94,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S004573,Fuel,index,DOE 3.94,121.46,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S004574,Base,per-mile,RPM 2.29,1212.01,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S004574,Fuel,index,DOE 3.94,90.17,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S004575,Base,per-mile,RPM 2.47,758.09,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S004575,Fuel,index,DOE 3.94,56.81,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S004576,Base,per-mile,RPM 1.85,1428.7,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S004576,Fuel,index,DOE 3.85,141.9,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S004577,Base,per-mile,RPM 2.35,1039.38,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S004577,Fuel,index,DOE 4.08,94.88,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S004578,Base,per-mile,RPM 2.40,2800.74,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S004578,Fuel,index,DOE 3.89,203.49,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S004579,Base,per-mile,RPM 2.16,1656.09,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S004579,Fuel,index,DOE 3.92,131.81,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S004580,Base,per-mile,RPM 2.33,3876.64,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S004580,Fuel,index,DOE 3.85,285.45,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S004581,Base,per-mile,RPM 2.12,1676.99,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S004581,Fuel,index,DOE 3.92,131.03,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
