shipment_id,leg_id,customer_id,carrier_id,equipment_id,origin_loc_id,dest_loc_id,lane_id,tender_ts,pickup_plan_ts,pickup_actual_ts,delivery_plan_ts,delivery_actual_ts,planned_miles,actual_miles,pieces,weight_lbs,cube,revenue,total_cost,fuel_surcharge,accessorial_cost,status,isdeliveredontime,isinfull,isotif,cancel_flag,load_date,update_date
S004357,1,22,9,1,41,30,148,2024-03-24T03:08:00+00:00,2024-03-24T12:08:00+00:00,,2024-03-26T12:08:00+00:00,,593.96,0.0,16,28357.4,2779.32,0.0,0.0,0.0,0.0,Cancelled,False,False,False,True,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S004358,1,17,2,1,37,54,139,2024-03-02T13:51:00+00:00,2024-03-03T08:51:00+00:00,2024-03-03T10:51:00+00:00,2024-03-06T09:51:00+00:00,2024-03-06T08:51:00+00:00,856.39,873.44,13,38077.85,411.86,1987.72,1465.76,116.51,0.0,Delivered,True,True,True,False,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S004359,1,24,15,1,29,50,110,2024-02-02T01:04:00+00:00,2024-02-02T06:04:00+00:00,2024-02-02T08:04:00+00:00,2024-02-05T11:04:00+00:00,2024-02-05T16:04:00+00:00,902.9,930.89,16,13904.63,1781.77,2140.01,1557.82,123.83,0.0,Delivered,False,True,False,False,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S004360,1,11,5,1,57,14,200,2024-04-23T19:02:00+00:00,2024-04-24T13:02:00+00:00,2024-04-24T16:02:00+00:00,2024-04-29T17:02:00+00:00,2024-04-30T01:02:00+00:00,2201.09,2264.73,17,10062.73,3159.03,4040.43,3497.68,307.38,0.0,Delivered,False,False,False,False,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S004361,1,20,4,2,5,26,20,2024-01-04T19:30:00+00:00,2024-01-05T17:30:00+00:00,2024-01-05T18:30:00+00:00,2024-01-07T23:30:00+00:00,2024-01-07T20:30:00+00:00,506.3,501.68,7,1416.75,3213.8,1249.14,1073.06,75.54,0.0,Delivered,True,True,True,False,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S004362,1,1,14,3,21,54,83,2024-01-25T15:53:00+00:00,2024-01-26T09:53:00+00:00,2024-01-26T12:53:00+00:00,2024-01-28T16:53:00+00:00,2024-01-28T11:53:00+00:00,337.76,337.59,1,30618.89,884.48,892.37,757.07,47.29,0.0,Delivered,True,True,True,False,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S004363,1,7,11,1,1,14,3,2024-02-16T00:20:00+00:00,2024-02-16T08:20:00+00:00,2024-02-16T08:20:00+00:00,2024-02-20T10:20:00+00:00,2024-02-21T20:20:00+00:00,1913.87,1938.11,6,2597.18,240.15,4727.74,3713.1,262.68,0.0,Exception,False,True,False,False,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S004364,1,15,9,2,49,2,169,2024-02-15T12:50:00+00:00,2024-02-15T16:50:00+00:00,2024-02-15T17:50:00+00:00,2024-02-18T20:50:00+00:00,2024-02-19T00:50:00+00:00,692.78,699.12,6,26518.4,996.15,1541.52,1292.65,95.08,232.0,Delivered,False,True,False,False,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S004365,1,15,1,1,13,30,49,2024-05-10T06:59:00+00:00,2024-05-10T14:59:00+00:00,2024-05-10T14:59:00+00:00,2024-05-13T19:59:00+00:00,2024-05-13T23:59:00+00:00,859.17,888.75,10,12605.1,1091.7,2126.87,1561.95,119.85,0.0,Delivered,False,True,False,False,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S004366,1,25,6,2,5,38,23,2024-04-10T18:47:00+00:00,2024-04-11T15:47:00+00:00,2024-04-11T17:47:00+00:00,2024-04-15T22:47:00+00:00,2024-04-15T14:47:00+00:00,1209.53,1229.25,3,28539.28,754.76,2966.73,2258.95,170.3,0.0,Delivered,True,True,True,False,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S004367,1,22,12,2,33,30,120,2024-03-18T22:51:00+00:00,2024-03-19T17:51:00+00:00,2024-03-19T17:51:00+00:00,2024-03-23T20:51:00+00:00,2024-03-24T04:51:00+00:00,1050.17,1089.87,20,41275.97,3087.29,2009.24,1594.53,143.09,0.0,Delivered,False,True,False,False,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S004368,1,17,4,3,53,22,188,2024-04-19T01:01:00+00:00,2024-04-19T17:01:00+00:00,,2024-04-21T17:01:00+00:00,,338.54,0.0,5,28691.48,2048.39,0.0,0.0,0.0,0.0,Cancelled,False,False,False,True,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S004369,1,20,13,1,9,46,39,2024-03-24T12:12:00+00:00,2024-03-25T10:12:00+00:00,2024-03-25T11:12:00+00:00,2024-03-27T14:12:00+00:00,2024-03-27T17:12:00+00:00,451.32,450.11,7,23663.52,988.98,1224.44,932.95,63.64,0.0,Exception,False,True,False,False,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S004370,1,20,12,1,37,54,139,2024-01-08T20:49:00+00:00,2024-01-09T06:49:00+00:00,2024-01-09T06:49:00+00:00,2024-01-12T11:49:00+00:00,2024-01-12T14:49:00+00:00,833.93,852.06,6,12617.0,177.12,1560.91,1273.01,119.88,0.0,Delivered,False,True,False,False,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S004371,1,3,5,3,1,46,11,2024-02-24T17:11:00+00:00,2024-02-25T13:11:00+00:00,2024-02-25T14:11:00+00:00,2024-02-29T21:11:00+00:00,2024-02-29T21:11:00+00:00,701.36,723.18,23,17726.81,2983.18,1175.16,1007.36,97.17,0.0,Delivered,True,True,True,False,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S004372,1,14,7,3,45,30,162,2024-02-03T14:11:00+00:00,2024-02-04T07:11:00+00:00,2024-02-04T07:11:00+00:00,2024-02-06T10:11:00+00:00,2024-02-06T21:11:00+00:00,584.66,586.87,22,39245.09,1791.71,1729.1,1390.07,80.19,272.04,Delivered,False,True,False,False,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S004373,1,14,3,3,29,42,108,2024-01-12T00:06:00+00:00,2024-01-12T14:06:00+00:00,,2024-01-15T14:06:00+00:00,,606.23,0.0,18,31147.69,2982.48,0.0,0.0,0.0,0.0,Cancelled,False,False,False,True,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S004374,1,20,3,1,37,6,128,2024-03-17T22:37:00+00:00,2024-03-18T11:37:00+00:00,2024-03-18T11:37:00+00:00,2024-03-22T15:37:00+00:00,2024-03-22T21:37:00+00:00,1225.41,1281.36,8,34968.52,117.75,2857.96,2340.92,166.96,0.0,Delivered,False,False,False,False,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S004375,1,22,11,1,13,10,45,2024-03-12T23:40:00+00:00,2024-03-13T15:40:00+00:00,2024-03-13T15:40:00+00:00,2024-03-17T17:40:00+00:00,2024-03-18T05:40:00+00:00,1232.71,1252.84,16,18697.02,987.55,3009.9,2530.32,169.74,0.0,Delivered,False,True,False,False,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S004376,1,24,1,1,29,18,103,2024-06-04T02:04:00+00:00,2024-06-04T16:04:00+00:00,2024-06-04T17:04:00+00:00,2024-06-08T19:04:00+00:00,2024-06-08T23:04:00+00:00,1652.73,1657.06,2,11300.32,1455.28,4030.35,3295.93,230.72,0.0,Delivered,False,True,False,False,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S004377,1,1,9,1,45,18,159,2024-03-12T06:30:00+00:00,2024-03-13T06:30:00+00:00,2024-03-13T06:30:00+00:00,2024-03-17T12:30:00+00:00,2024-03-17T18:30:00+00:00,1117.5,1097.27,15,19279.39,1752.25,2389.45,1855.9,153.88,126.85,Delivered,False,True,False,False,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S004378,1,23,5,3,21,50,82,2024-01-29T17:28:00+00:00,2024-01-30T15:28:00+00:00,2024-01-30T17:28:00+00:00,2024-02-04T23:28:00+00:00,2024-02-05T07:28:00+00:00,1019.25,1039.38,1,15002.43,3032.28,1890.86,1436.18,139.79,0.0,Delivered,False,True,False,False,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S004379,1,14,4,2,57,46,208,2024-06-08T01:36:00+00:00,2024-06-08T18:36:00+00:00,,2024-06-11T18:36:00+00:00,,831.87,0.0,11,3555.42,3347.12,0.0,0.0,0.0,0.0,Cancelled,False,False,False,True,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S004380,1,7,6,2,49,30,176,2024-03-16T03:42:00+00:00,2024-03-16T12:42:00+00:00,2024-03-16T15:42:00+00:00,2024-03-19T20:42:00+00:00,2024-03-20T05:42:00+00:00,890.96,887.6,16,4186.89,2610.91,2252.08,1791.15,122.69,0.0,Delivered,False,True,False,False,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S004381,1,16,11,3,5,22,19,2024-03-06T00:42:00+00:00,2024-03-06T07:42:00+00:00,2024-03-06T07:42:00+00:00,2024-03-07T11:42:00+00:00,2024-03-07T12:42:00+00:00,282.45,292.93,2,613.5,804.87,784.86,600.57,38.91,0.0,Delivered,True,True,True,False,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S004382,1,17,2,3,5,2,15,2024-05-29T15:26:00+00:00,2024-05-30T12:26:00+00:00,2024-05-30T15:26:00+00:00,2024-06-02T14:26:00+00:00,2024-06-02T16:26:00+00:00,611.45,611.47,12,2987.85,2224.57,1369.07,1173.14,84.41,0.0,Delivered,True,True,True,False,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S004383,1,20,12,2,9,42,38,2024-03-31T08:58:00+00:00,2024-03-31T14:58:00+00:00,2024-03-31T14:58:00+00:00,2024-04-03T19:58:00+00:00,2024-04-04T00:58:00+00:00,894.26,927.02,6,26107.77,1629.9,1938.11,1635.23,126.09,268.53,Delivered,False,True,False,False,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S004384,1,12,13,1,1,34,8,2024-05-10T10:19:00+00:00,2024-05-10T16:19:00+00:00,2024-05-10T19:19:00+00:00,2024-05-14T17:19:00+00:00,2024-05-15T00:19:00+00:00,2139.06,2113.05,6,33097.05,2219.82,5361.56,3998.33,298.4,0.0,Delivered,False,True,False,False,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S004385,1,16,8,1,17,2,57,2024-01-26T02:41:00+00:00,2024-01-26T14:41:00+00:00,2024-01-26T15:41:00+00:00,2024-01-29T15:41:00+00:00,2024-01-31T12:41:00+00:00,758.7,787.84,13,39512.72,1609.67,1563.87,1236.89,106.22,126.13,Exception,False,True,False,False,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S004386,1,5,7,3,37,30,134,2024-05-15T01:36:00+00:00,2024-05-15T06:36:00+00:00,2024-05-15T06:36:00+00:00,2024-05-19T13:36:00+00:00,2024-05-19T02:36:00+00:00,1707.19,1728.4,12,33841.76,1534.43,3907.16,3055.55,234.99,0.0,Delivered,True,True,True,False,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S004387,1,23,14,3,57,10,199,2024-06-11T02:16:00+00:00,2024-06-11T14:16:00+00:00,2024-06-11T16:16:00+00:00,2024-06-14T21:16:00+00:00,2024-06-15T04:16:00+00:00,923.54,928.92,22,2957.56,1655.57,2337.34,1727.39,131.0,0.0,Delivered,False,True,False,False,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S004388,1,10,11,2,1,46,11,2024-02-07T19:27:00+00:00,2024-02-08T08:27:00+00:00,2024-02-08T08:27:00+00:00,2024-02-11T16:27:00+00:00,2024-02-11T17:27:00+00:00,670.97,672.01,3,41541.28,945.05,1553.8,1217.26,89.74,0.0,Delivered,False,True,False,False,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S004389,1,15,6,2,57,14,200,2024-05-09T19:13:00+00:00,2024-05-10T15:13:00+00:00,2024-05-10T15:13:00+00:00,2024-05-14T18:13:00+00:00,2024-05-14T12:13:00+00:00,2124.08,2087.94,20,20376.89,2364.64,4933.18,4100.85,296.31,0.0,Delivered,True,True,True,False,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S004390,1,13,3,2,29,2,99,2024-06-25T07:23:00+00:00,2024-06-25T17:23:00+00:00,2024-06-25T17:23:00+00:00,2024-06-29T20:23:00+00:00,2024-06-29T18:23:00+00:00,1239.93,1221.56,9,9304.8,2659.75,3122.08,2576.21,176.01,0.0,Delivered,True,True,True,False,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S004391,1,20,8,2,21,38,79,2024-05-12T02:25:00+00:00,2024-05-12T06:25:00+00:00,2024-05-12T08:25:00+00:00,2024-05-16T09:25:00+00:00,2024-05-16T19:25:00+00:00,1020.39,1004.09,4,9995.31,2672.38,1949.45,1691.89,142.34,0.0,Delivered,False,True,False,False,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S004392,1,18,2,3,5,10,16,2024-04-01T10:40:00+00:00,2024-04-01T14:40:00+00:00,2024-04-01T16:40:00+00:00,2024-04-04T20:40:00+00:00,2024-04-05T01:40:00+00:00,799.44,823.28,2,3734.53,1896.84,1906.62,1519.14,113.48,0.0,Delivered,False,True,False,False,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S004393,1,25,12,3,29,46,109,2024-04-16T17:30:00+00:00,2024-04-17T09:30:00+00:00,2024-04-17T09:30:00+00:00,2024-04-19T17:30:00+00:00,2024-04-19T13:30:00+00:00,581.84,571.0,7,16913.0,2645.5,1188.32,866.72,80.5,0.0,Delivered,True,True,True,False,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S004394,1,16,6,1,49,14,172,2024-02-01T15:38:00+00:00,2024-02-02T09:38:00+00:00,2024-02-02T11:38:00+00:00,2024-02-06T15:38:00+00:00,2024-02-06T17:38:00+00:00,1419.88,1449.83,16,40225.92,381.26,3484.6,2602.67,194.74,0.0,Delivered,False,False,False,False,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S004395,1,25,12,2,53,2,183,2024-02-28T19:29:00+00:00,2024-02-29T06:29:00+00:00,2024-02-29T06:29:00+00:00,2024-03-01T07:29:00+00:00,2024-03-01T19:29:00+00:00,217.3,220.46,18,28758.71,427.07,451.12,328.89,29.56,0.0,Delivered,False,True,False,False,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S004396,1,7,12,2,5,2,15,2024-03-06T09:44:00+00:00,2024-03-06T18:44:00+00:00,2024-03-06T18:44:00+00:00,2024-03-09T22:44:00+00:00,2024-03-09T13:44:00+00:00,617.97,632.78,12,9552.57,3115.63,1228.37,1006.5,85.13,0.0,Delivered,True,True,True,False,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S004397,1,14,6,1,25,34,92,2024-05-04T10:10:00+00:00,2024-05-04T16:10:00+00:00,2024-05-04T16:10:00+00:00,2024-05-08T19:10:00+00:00,2024-05-08T20:10:00+00:00,1890.22,1890.44,17,34450.57,2310.47,4256.68,3107.0,266.43,0.0,Delivered,False,True,False,False,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S004398,1,24,13,2,45,6,156,2024-05-27T18:06:00+00:00,2024-05-28T16:06:00+00:00,2024-05-28T17:06:00+00:00,2024-05-30T20:06:00+00:00,2024-05-30T19:06:00+00:00,405.5,401.08,14,11350.9,1332.37,1094.06,910.75,55.98,0.0,Delivered,True,True,True,False,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S004399,1,11,7,1,17,34,64,2024-04-21T18:32:00+00:00,2024-04-22T15:32:00+00:00,2024-04-22T15:32:00+00:00,2024-04-26T21:32:00+00:00,2024-04-26T18:32:00+00:00,2439.88,2490.73,7,19660.89,118.81,5679.19,4399.75,340.73,0.0,Delivered,True,True,True,False,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S004400,1,22,7,2,37,54,139,2024-01-24T04:58:00+00:00,2024-01-24T18:58:00+00:00,2024-01-24T18:58:00+00:00,2024-01-27T19:58:00+00:00,2024-01-27T18:58:00+00:00,810.89,829.42,3,24906.67,961.42,1950.19,1660.67,113.52,0.0,Delivered,True,True,True,False,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S004401,1,11,2,1,45,10,157,2024-05-19T04:43:00+00:00,2024-05-19T17:43:00+00:00,2024-05-19T18:43:00+00:00,2024-05-21T23:43:00+00:00,2024-05-21T16:43:00+00:00,462.68,472.64,3,30215.45,1438.85,1236.58,1061.07,63.69,0.0,Delivered,True,True,True,False,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S004402,1,15,13,2,9,2,29,2024-06-19T18:10:00+00:00,2024-06-20T07:10:00+00:00,2024-06-20T07:10:00+00:00,2024-06-23T15:10:00+00:00,2024-06-23T18:10:00+00:00,715.27,716.89,20,22459.81,1448.12,1629.39,1286.75,100.14,0.0,Delivered,False,True,False,False,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S004403,1,5,3,1,5,58,28,2024-05-23T05:36:00+00:00,2024-05-23T15:36:00+00:00,2024-05-23T16:36:00+00:00,2024-05-26T22:36:00+00:00,2024-05-27T01:36:00+00:00,600.95,607.34,9,33640.11,179.08,1378.73,1122.45,83.08,0.0,Delivered,False,False,False,False,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S004404,1,10,14,2,37,58,140,2024-06-26T01:26:00+00:00,2024-06-26T11:26:00+00:00,2024-06-26T12:26:00+00:00,2024-06-29T13:26:00+00:00,2024-06-29T19:26:00+00:00,670.37,686.43,9,25299.73,3075.82,1580.03,1345.07,95.16,0.0,Delivered,False,True,False,False,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S004405,1,13,14,2,45,54,167,2024-03-30T09:07:00+00:00,2024-03-30T16:07:00+00:00,2024-03-30T16:07:00+00:00,2024-04-01T22:07:00+00:00,2024-04-01T18:07:00+00:00,478.57,473.53,10,10718.93,702.58,1310.8,1037.84,67.48,0.0,Delivered,True,True,True,False,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S004406,1,21,7,1,57,50,209,2024-04-28T06:29:00+00:00,2024-04-28T13:29:00+00:00,2024-04-28T13:29:00+00:00,2024-05-01T14:29:00+00:00,2024-05-01T14:29:00+00:00,958.02,951.4,7,30017.04,3322.48,2157.13,1622.19,133.79,0.0,Delivered,True,True,True,False,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S004407,1,20,7,2,5,30,21,2024-03-21T05:21:00+00:00,2024-03-21T18:21:00+00:00,2024-03-21T18:21:00+00:00,2024-03-25T01:21:00+00:00,2024-03-25T06:21:00+00:00,916.35,937.42,9,25991.6,292.37,2227.06,1879.71,124.85,69.75,Delivered,False,True,False,False,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S004408,1,9,5,3,37,22,132,2024-05-09T18:53:00+00:00,2024-05-10T15:53:00+00:00,2024-05-10T17:53:00+00:00,2024-05-15T18:53:00+00:00,2024-05-15T23:53:00+00:00,1022.56,1039.97,5,3601.58,436.12,1794.08,1471.11,142.65,0.0,Delivered,False,True,False,False,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S004409,1,20,13,3,49,10,171,2024-02-07T16:46:00+00:00,2024-02-08T15:46:00+00:00,2024-02-08T18:46:00+00:00,2024-02-09T20:46:00+00:00,2024-02-10T06:46:00+00:00,224.65,227.73,9,12201.47,2455.69,626.05,465.29,30.05,0.0,Delivered,False,True,False,False,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S004410,1,8,7,3,33,50,124,2024-04-02T03:19:00+00:00,2024-04-02T17:19:00+00:00,2024-04-02T17:19:00+00:00,2024-04-06T23:19:00+00:00,2024-04-07T06:19:00+00:00,1874.82,1903.97,3,991.39,2554.27,4321.37,3273.44,266.13,0.0,Delivered,False,True,False,False,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S004411,1,10,9,2,9,58,42,2024-03-18T20:18:00+00:00,2024-03-19T15:18:00+00:00,2024-03-19T15:18:00+00:00,2024-03-22T22:18:00+00:00,2024-03-22T23:18:00+00:00,969.21,967.3,18,33810.68,740.05,1881.47,1435.14,132.05,0.0,Delivered,False,True,False,False,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S004412,1,5,10,3,9,6,30,2024-02-28T08:30:00+00:00,2024-02-28T16:30:00+00:00,2024-02-28T19:30:00+00:00,2024-03-03T00:30:00+00:00,2024-03-02T22:30:00+00:00,791.25,794.78,21,34251.21,2838.19,1590.45,1246.78,107.65,0.0,Delivered,True,True,True,False,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S004413,1,18,14,3,53,34,191,2024-06-02T21:17:00+00:00,2024-06-03T17:17:00+00:00,2024-06-03T17:17:00+00:00,2024-06-08T00:17:00+00:00,2024-06-07T14:17:00+00:00,2036.81,2127.76,18,22975.31,1843.7,4881.42,3578.77,284.34,0.0,Delivered,True,True,True,False,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S004414,1,9,9,1,49,34,177,2024-04-23T10:25:00+00:00,2024-04-24T06:25:00+00:00,2024-04-24T06:25:00+00:00,2024-04-28T11:25:00+00:00,2024-04-28T08:25:00+00:00,1970.77,1970.87,7,5810.47,308.63,4059.1,3127.97,275.22,0.0,Delivered,True,True,True,False,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S004415,1,17,2,2,57,26,203,2024-05-07T21:38:00+00:00,2024-05-08T14:38:00+00:00,2024-05-08T16:38:00+00:00,2024-05-10T21:38:00+00:00,2024-05-10T22:38:00+00:00,540.81,538.56,5,34290.79,3321.03,1278.74,1064.0,75.44,0.0,Delivered,True,True,True,False,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S004416,1,2,10,3,57,50,209,2024-05-23T20:44:00+00:00,2024-05-24T11:44:00+00:00,2024-05-24T13:44:00+00:00,2024-05-27T14:44:00+00:00,2024-05-27T14:44:00+00:00,969.45,984.69,8,20713.39,1773.73,1946.9,1590.07,134.03,0.0,Delivered,True,True,True,False,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S004417,1,24,6,2,41,30,148,2024-04-04T22:10:00+00:00,2024-04-05T08:10:00+00:00,2024-04-05T10:10:00+00:00,2024-04-07T12:10:00+00:00,2024-04-08T21:10:00+00:00,574.68,577.44,8,25090.44,2257.93,1428.63,1097.97,81.58,0.0,Exception,False,True,False,False,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S004418,1,8,11,3,37,54,139,2024-04-26T12:10:00+00:00,2024-04-27T08:10:00+00:00,2024-04-27T08:10:00+00:00,2024-04-30T14:10:00+00:00,2024-04-30T15:10:00+00:00,834.73,822.92,13,20665.23,3478.54,2096.55,1574.91,116.57,0.0,Delivered,True,True,True,False,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S004419,1,4,2,1,45,42,165,2024-01-11T20:35:00+00:00,2024-01-12T12:35:00+00:00,2024-01-12T12:35:00+00:00,2024-01-16T17:35:00+00:00,2024-01-16T11:35:00+00:00,1087.98,1095.09,14,24106.84,993.7,2692.48,2203.0,156.4,0.0,Delivered,True,True,True,False,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S004420,1,7,12,2,5,10,16,2024-01-20T22:41:00+00:00,2024-01-21T17:41:00+00:00,2024-01-21T17:41:00+00:00,2024-01-25T01:41:00+00:00,2024-01-25T03:41:00+00:00,793.28,780.69,3,1190.17,595.61,1499.9,1208.18,112.45,0.0,Delivered,False,True,False,False,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S004421,1,20,11,3,9,34,36,2024-05-29T20:30:00+00:00,2024-05-30T13:30:00+00:00,2024-05-30T13:30:00+00:00,2024-06-03T18:30:00+00:00,2024-06-04T01:30:00+00:00,1654.2,1668.85,14,28818.22,3339.39,4047.91,2930.07,228.36,0.0,Delivered,False,True,False,False,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S004422,1,9,2,2,13,2,43,2024-03-18T12:38:00+00:00,2024-03-18T16:38:00+00:00,2024-03-18T18:38:00+00:00,2024-03-22T18:38:00+00:00,2024-03-22T18:38:00+00:00,1941.71,1968.17,5,26277.0,1363.15,4833.4,3568.09,264.56,0.0,Delivered,True,True,True,False,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S004423,1,8,15,1,29,14,102,2024-01-14T08:52:00+00:00,2024-01-14T15:52:00+00:00,,2024-01-17T15:52:00+00:00,,816.28,0.0,16,14600.5,3195.84,0.0,0.0,0.0,0.0,Cancelled,False,False,False,True,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S004424,1,6,8,1,9,22,33,2024-06-11T23:34:00+00:00,2024-06-12T18:34:00+00:00,2024-06-12T21:34:00+00:00,2024-06-16T00:34:00+00:00,2024-06-15T22:34:00+00:00,956.82,949.58,13,15782.42,855.99,1885.74,1560.53,135.72,0.0,Delivered,True,True,True,False,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S004425,1,7,1,2,29,14,102,2024-06-24T07:06:00+00:00,2024-06-24T18:06:00+00:00,2024-06-24T18:06:00+00:00,2024-06-27T22:06:00+00:00,2024-06-27T20:06:00+00:00,832.44,816.56,19,14001.04,859.3,2131.0,1776.79,118.16,0.0,Delivered,True,True,True,False,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S004426,1,5,10,2,33,2,113,2024-05-23T11:00:00+00:00,2024-05-23T16:00:00+00:00,2024-05-23T16:00:00+00:00,2024-05-27T22:00:00+00:00,2024-05-27T14:00:00+00:00,2255.34,2354.6,11,19774.02,1230.87,4768.35,3566.41,311.8,0.0,Delivered,True,True,True,False,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S004427,1,4,15,2,57,34,205,2024-01-11T14:11:00+00:00,2024-01-12T08:11:00+00:00,2024-01-12T09:11:00+00:00,2024-01-16T13:11:00+00:00,2024-01-16T10:11:00+00:00,2379.66,2441.99,5,30295.93,1974.83,6017.57,5120.78,342.08,0.0,Delivered,True,True,True,False,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S004428,1,17,11,3,5,26,20,2024-01-25T23:38:00+00:00,2024-01-26T07:38:00+00:00,,2024-01-28T07:38:00+00:00,,484.86,0.0,2,37343.63,3073.77,0.0,0.0,0.0,0.0,Cancelled,False,False,False,True,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
